"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extKeyUsage","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","rnb.beta.gouv.fr/76.76.21.21","443","INFO","04CB71E452D76C5A719C61305DFCDDA6C9BF","",""
"cert_serialNumberLen","rnb.beta.gouv.fr/76.76.21.21","443","INFO","18","",""
"cert_fingerprintSHA1","rnb.beta.gouv.fr/76.76.21.21","443","INFO","D4A9811C8C481F8992112A8BDA41D35FF24B61CB","",""
"cert_fingerprintSHA256","rnb.beta.gouv.fr/76.76.21.21","443","INFO","EA834719AA1953730BAB09C35391A39FE1933AB0D0563E77F89A296FBF05AD4B","",""
"cert","rnb.beta.gouv.fr/76.76.21.21","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE7jCCA9agAwIBAgISBMtx5FLXbFpxnGEwXfzdpsm/MA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwHhcNMjQwODA5MTIyOTE0WhcNMjQxMTA3MTIyOTEzWjAbMRkwFwYDVQQDExBybmIuYmV0YS5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwswUalx2G8SY19bS80G1MjCWQLNG/b/tFRoBNZKg2tlAhuRbvNBtFjktte6l3hPeOvAJQ11vJzO6ni1WIld8yRqBB39tW9cV2RsQGRVh584MogNu+QXDlZ4khFSAGfIfnT/KkB0EQArUX5ay2khBlbSTMAG1qquLisDet16rQ3z1oY0kP+8ahCmsD+nZpqIwkJrZ1LDpUXVc8rmnrDovS/40JFSVD639cQ+X5pS3rS2NnDuyRdaZTrQUczUdasFFpaS39iBcolsqjUkZuaGpWgCwuTD596A78Gw0/wJgf6ePG0/GST5ifcNW5tjfX2WS24R8LH/t4AyPmxQMdRNfOwIDAQABo4ICEjCCAg4wDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBSqtcp2r4/oUxy8s7jEhsIJSjdEJDAfBgNVHSMEGDAWgBS7vMNHpeS8qcbDpHIMEI2iNeHI6DBXBggrBgEFBQcBAQRLMEkwIgYIKwYBBQUHMAGGFmh0dHA6Ly9yMTAuby5sZW5jci5vcmcwIwYIKwYBBQUHMAKGF2h0dHA6Ly9yMTAuaS5sZW5jci5vcmcvMBsGA1UdEQQUMBKCEHJuYi5iZXRhLmdvdXYuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwggECBgorBgEEAdZ5AgQCBIHzBIHwAO4AdQA/F0tP1yJHWJQdZRyEvg0S7ZA3fx+FauvBvyiF7PhkbgAAAZE3UuRWAAAEAwBGMEQCIBsEKX/PoClRdwA4doniN7QBMjpn6GGGgrByYStEeTUpAiAymp7LtTaLjFW/q0WNluU7WI2Bmtv0OXZARySUTTLU3wB1AEiw42vapkc0D+VqAvqdMOscUgHLVt0sgdm7v6s52IRzAAABkTdS5LEAAAQDAEYwRAIgXkDbs4wJYAmirrXqYwzs4XAqzCQLdxMo/MxrXgRRpBwCIAm0V+YIvnhhDEfik6ew6VWvAzDI6OZMvUnLGS72h/TEMA0GCSqGSIb3DQEBCwUAA4IBAQBU6DCfbEh5kM6oGofLtmTb+YuAHkDTx9pAvg5z0IQcwnv6fVbiGzMH5vaCYvOcVXy4ywWIBSyMmMx+kJZGd0PiGpPvBrPoLrc740Of3PcvF2v9fj/inW7pSGhqi1X+fu4LW9LFnKfwhtif/lm20UwaDlIyxgm6PJZDvouMT+sFGyYkNjxOJp/Q2CyF7pd3RdLcVZt/InygUhZMjmW3vUEHYxzKV3l7lkZyOb2a+VNq/7mUo0EdBsYXUNGyx2jRD1muEiUufRKyLicV73oi/p7KJnCcKJj53kpGYtJZZsK5DtEcYYL/DUPI2inIIDBy0e9h899enq6bBDj23TUJznwT\n-----END CERTIFICATE-----","",""
"cert_commonName","rnb.beta.gouv.fr/76.76.21.21","443","OK","rnb.beta.gouv.fr","",""
"cert_commonName_wo_SNI","rnb.beta.gouv.fr/76.76.21.21","443","INFO","no-sni.vercel-infra.com","",""
"cert_subjectAltName","rnb.beta.gouv.fr/76.76.21.21","443","INFO","rnb.beta.gouv.fr","",""
"cert_trust","rnb.beta.gouv.fr/76.76.21.21","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","rnb.beta.gouv.fr/76.76.21.21","443","OK","passed.","",""
"cert_certificatePolicies_EV","rnb.beta.gouv.fr/76.76.21.21","443","INFO","no","",""
"cert_expirationStatus","rnb.beta.gouv.fr/76.76.21.21","443","OK","38 >= 30 days","",""
"cert_notBefore","rnb.beta.gouv.fr/76.76.21.21","443","INFO","2024-08-09 12:29","",""
"cert_notAfter","rnb.beta.gouv.fr/76.76.21.21","443","OK","2024-11-07 12:29","",""
"cert_extlifeSpan","rnb.beta.gouv.fr/76.76.21.21","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","rnb.beta.gouv.fr/76.76.21.21","443","INFO","not present","",""
"cert_crlDistributionPoints","rnb.beta.gouv.fr/76.76.21.21","443","INFO","--","",""
"cert_ocspURL","rnb.beta.gouv.fr/76.76.21.21","443","INFO","http://r10.o.lencr.org","",""
"OCSP_stapling","rnb.beta.gouv.fr/76.76.21.21","443","OK","offered","",""
"cert_ocspRevoked","rnb.beta.gouv.fr/76.76.21.21","443","OK","not revoked","",""
"cert_mustStapleExtension","rnb.beta.gouv.fr/76.76.21.21","443","INFO","--","",""
"DNS_CAArecord","rnb.beta.gouv.fr/76.76.21.21","443","LOW","--","",""
"certificate_transparency","rnb.beta.gouv.fr/76.76.21.21","443","OK","yes (certificate extension)","",""
"certs_countServer","rnb.beta.gouv.fr/76.76.21.21","443","INFO","2","",""
"certs_list_ordering_problem","rnb.beta.gouv.fr/76.76.21.21","443","INFO","no","",""
"cert_caIssuers","rnb.beta.gouv.fr/76.76.21.21","443","INFO","R10 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","rnb.beta.gouv.fr/76.76.21.21","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCAu2gAwIBAgIQS6hSk/eaL6JzBkuoBI110DANBgkqhkiG9w0BAQsFADBPMQswCQYDVQQGEwJVUzEpMCcGA1UEChMgSW50ZXJuZXQgU2VjdXJpdHkgUmVzZWFyY2ggR3JvdXAxFTATBgNVBAMTDElTUkcgUm9vdCBYMTAeFw0yNDAzMTMwMDAwMDBaFw0yNzAzMTIyMzU5NTlaMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPV+XmxFQS7bRH/sknWHZGUCiMHT6I3wWd1bUYKb3dtVq/+vbOo76vACFLYlpaPAEvxVgD9on/jhFD68G14BQHlo9vH9fnuoE5CXVlt8KvGFs3Jijno/QHK20a/6tYvJWuQP/py1fEtVt/eA0YYbwX51TGu0mRzW4Y0YCF7qZlNrx06rxQTOr8IfM4FpOUurDTazgGzRYSespSdcitdrLCnF2YRVxvYXvGLe48E1KGAdlX5jgc3421H5KRmudKHMxFqHJV8LDmowfs/acbZp4/SItxhHFYyTr6717yW0QrPHTnj7JHwQdqzZq3DZb3EoEmUVQK7GH29/Xi8orIlQ2NAgMBAAGjgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBS7vMNHpeS8qcbDpHIMEI2iNeHI6DAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAkrHnQTfreZ2B5s3iJeE6IOmQRJWjgVzPw139vaBw1bGWKCIL0vIozwzn1OZDjCQiHcFCktEJr59L9MhwTyAWsVrdAfYf+B9haxQnsHKNY67u4s5Lzzfdu6PUzeetUK29v+PsPmI2cJkxp+iN3epi4hKu9ZzUPSwMqtCceb7qPVxEbpYxY1p91n5PJKBLBX9eb9LU6l8zSxPWV7bK3lG4XaMJgnT9x3ies7msFtpKK5bDtotij/l0GaKeA97pb5uwD9KgWvaFXMIEt8jVTjLEvwRdvCn294GPDF08U8lAkIv7tghluaQh1QnlE4SEN4LOECj8dsIGJXpGUk3aU3KkJz9icKy+aUgA+2cP21uh6NcDIS3XyfaZQjmDQ993ChII8SXWupQZVBiIpcWO4RqZk3lr7Bz5MUCwzDIA359e57SSq5CCkY0N4B6Vulk7LktfwrdGNVI5BsC9qqxSwSKgRJeZ9wygIaehbHFHFhcBaMDKpiZlBHyzrsnnlFXCb5s8HKn5LsUgGvB24L7sGNZP2CX7dhHov+YhD+jozLW2p9W4959Bz2EiRmqDtmiXLnzqTpXbI+suyCsohKRg6Un0RC47+cpiVwHiXZAW+cn8eiNIjqbVgXLxKPpdzvvtTnOPlC7SQZSYmdunr3Bf9b77AiC/ZidstK36dRILKz7OA54=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","rnb.beta.gouv.fr/76.76.21.21","443","INFO","9D7C3F1AA6AD2B2EC0D5CF1E246F8D9AE6CBC9FD0755AD37BB974B1F2FB603F3","",""
"intermediate_cert_notBefore <#1>","rnb.beta.gouv.fr/76.76.21.21","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","rnb.beta.gouv.fr/76.76.21.21","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","rnb.beta.gouv.fr/76.76.21.21","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","rnb.beta.gouv.fr/76.76.21.21","443","INFO","R10 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","rnb.beta.gouv.fr/76.76.21.21","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","rnb.beta.gouv.fr/76.76.21.21","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","rnb.beta.gouv.fr/76.76.21.21","443","INFO","-117 seconds from localtime","",""
"HTTP_headerTime","rnb.beta.gouv.fr/76.76.21.21","443","INFO","1727618546","",""
"HTTP_headerAge","rnb.beta.gouv.fr/76.76.21.21","443","INFO","0 seconds","",""
"HSTS_time","rnb.beta.gouv.fr/76.76.21.21","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","rnb.beta.gouv.fr/76.76.21.21","443","INFO","only for this domain","",""
"HSTS_preload","rnb.beta.gouv.fr/76.76.21.21","443","INFO","domain is NOT marked for preloading","",""
"HPKP","rnb.beta.gouv.fr/76.76.21.21","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","rnb.beta.gouv.fr/76.76.21.21","443","INFO","Vercel","",""
"banner_application","rnb.beta.gouv.fr/76.76.21.21","443","INFO","X-Powered-By: Next.js","",""
"cookie_count","rnb.beta.gouv.fr/76.76.21.21","443","INFO","0 at '/'","",""
"Cache-Control","rnb.beta.gouv.fr/76.76.21.21","443","INFO","public, max-age=0, must-revalidate","",""
"banner_reverseproxy","rnb.beta.gouv.fr/76.76.21.21","443","INFO","--","","CWE-200"
"heartbleed","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","rnb.beta.gouv.fr/76.76.21.21","443","OK","supported","","CWE-310"
"secure_client_renego","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","rnb.beta.gouv.fr/76.76.21.21","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","rnb.beta.gouv.fr/76.76.21.21","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","rnb.beta.gouv.fr/76.76.21.21","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=EA834719AA1953730BAB09C35391A39FE1933AB0D0563E77F89A296FBF05AD4B","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","rnb.beta.gouv.fr/76.76.21.21","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","rnb.beta.gouv.fr/76.76.21.21","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","rnb.beta.gouv.fr/76.76.21.21","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","rnb.beta.gouv.fr/76.76.21.21","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","rnb.beta.gouv.fr/76.76.21.21","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","rnb.beta.gouv.fr/76.76.21.21","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","rnb.beta.gouv.fr/76.76.21.21","443","INFO","No connection","",""
"clientsimulation-java_8u161","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_303","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_mail_16_0","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","rnb.beta.gouv.fr/76.76.21.21","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","rnb.beta.gouv.fr/76.76.21.21","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","rnb.beta.gouv.fr/76.76.21.21","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","rnb.beta.gouv.fr/76.76.21.21","443","INFO","100","",""
"protocol_support_score_weighted","rnb.beta.gouv.fr/76.76.21.21","443","INFO","30","",""
"key_exchange_score","rnb.beta.gouv.fr/76.76.21.21","443","INFO","90","",""
"key_exchange_score_weighted","rnb.beta.gouv.fr/76.76.21.21","443","INFO","27","",""
"cipher_strength_score","rnb.beta.gouv.fr/76.76.21.21","443","INFO","60","",""
"cipher_strength_score_weighted","rnb.beta.gouv.fr/76.76.21.21","443","INFO","24","",""
"final_score","rnb.beta.gouv.fr/76.76.21.21","443","INFO","81","",""
"overall_grade","rnb.beta.gouv.fr/76.76.21.21","443","OK","A+","",""
